habitaciones,baños,parqueaderos,area_construida,area_privada,estrato,precio_m2,Ascensor,Circuito cerrado de TV,Parqueadero Visitantes,Portería / Recepción,Zonas Verdes,Salón Comunal,Balcón,Barra estilo americano,Calentador,Chimenea,Citófono,Cocina Integral,Terraza,Vigilancia,Parques cercanos,Estudio,Patio,Depósito / Bodega,ubicacion,precio
2.0,1.0,1,56,0,3,3750000.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,442,210000000.0
2.0,3.0,2,136,136,6,382352941.0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,589,520000000.0
3.0,2.0,1,89,0,4,494382022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,440000000.0
3.0,2.0,1,8163,0,4,747274286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,610000000.0
3.0,5.0,3,326,326,6,1073619632.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,426,3500000000.0
4.0,6.0,2,300,300,6,1133333333.0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,245,3400000000.0
4.0,6.0,2,300,300,6,1133333333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,3400000000.0
3.0,3.0,2,131,131,6,683206107.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,162,895000000.0
3.0,5.0,3,302,302,6,71192053.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,426,2150000000.0
3.0,4.0,2,147,0,4,81292517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1195000000.0
2.0,4.0,2,125,125,6,4640000.0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,105,580000000.0
3.0,4.0,2,191,191,6,602094241.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,349,1150000000.0
2.0,1.0,0,43,0,2,260465116.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,239,112000000.0
4.0,5.0,3,206,206,6,631067961.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,660,1300000000.0
4.0,6.0,4,375,375,6,1066666667.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,426,4000000000.0
3.0,3.0,2,100,0,4,6290000.0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,670,629000000.0
3.0,4.0,3,208,194,6,6250000.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78,1300000000.0
4.0,5.0,4,300,300,6,1333333333.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,426,4000000000.0
3.0,4.0,2,145,0,5,724137931.0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,49,1050000000.0
3.0,1.0,0,54,54,3,292592593.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,688,158000000.0
2.0,4.0,1,143,143,6,524475524.0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,167,750000000.0
3.0,5.0,2,205,205,6,765853659.0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,167,1570000000.0
3.0,4.0,2,16536,165,6,417271408.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,648,690000000.0
3.0,4.0,2,127,0,6,688976378.0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,668,875000000.0
3.0,5.0,3,220,220,6,8500000.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,426,1870000000.0
4.0,6.0,4,436,436,6,802752294.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,426,3500000000.0
3.0,3.0,2,155,155,5,742580645.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,492,1151000000.0
4.0,6.0,4,370,370,6,1072972973.0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,162,3970000000.0
3.0,4.0,3,208,208,6,9375000.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,162,1950000000.0
3.0,1.0,0,4386,0,2,341997264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,150000000.0
3.0,1.0,0,42,42,2,266666667.0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,733,112000000.0
3.0,3.0,2,133,133,6,977443609.0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,163,1300000000.0
3.0,5.0,2,205,205,6,765853659.0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,162,1570000000.0
4.0,4.0,2,150,150,6,733333333.0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,648,1100000000.0
3.0,4.0,2,130,130,6,553846154.0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,349,720000000.0
3.0,3.0,2,175,175,5,628571429.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,25,1100000000.0
3.0,2.0,1,80,0,4,4375000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,483,350000000.0
3.0,4.0,2,222,213,6,581081081.0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,426,1290000000.0
2.0,4.0,2,140,140,6,6000000.0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,426,840000000.0
3.0,4.0,1,185,185,6,72972973.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,246,1350000000.0
3.0,2.0,1,73,67,3,479452055.0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,628,350000000.0
4.0,5.0,3,265,255,6,622641509.0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,660,1650000000.0
3.0,3.0,2,146,146,6,568493151.0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,162,830000000.0
2.0,2.0,2,89,81,6,640449438.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,660,570000000.0
3.0,2.0,1,82,82,4,731707317.0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,302,600000000.0
2.0,2.0,1,59,0,3,452542373.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,85,267000000.0
3.0,5.0,2,205,205,6,765853659.0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,167,1570000000.0
3.0,4.0,2,16536,165,6,417271408.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,648,690000000.0
5.0,7.0,5,382,364,6,1170157068.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162,4470000000.0
3.0,5.0,2,247,247,6,627530364.0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,235,1550000000.0
2.0,3.0,2,7737,73,6,902158459.0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,620,698000000.0
2.0,1.0,0,42,38,2,333333333.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,320,140000000.0
3.0,3.0,2,97,0,5,649484536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,630000000.0
2.0,2.0,1,79,0,4,417721519.0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,420,330000000.0
3.0,4.0,3,195,195,6,794871795.0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,147,1550000000.0
3.0,2.0,1,81,0,5,555555556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,573,450000000.0
3.0,2.0,1,64,0,3,4625000.0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,703,296000000.0
3.0,2.0,2,126,126,5,420634921.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,307,530000000.0
1.0,1.0,1,3283,30,6,82241852.0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,620,270000000.0
1.0,1.0,0,34,0,3,367647059.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,571,125000000.0
3.0,2.0,2,91,0,6,582417582.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,684,530000000.0
3.0,3.0,1,177,177,5,677966102.0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,25,1200000000.0
2.0,3.0,2,134,0,6,776119403.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,646,1040000000.0
3.0,2.0,1,88,88,4,568181818.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686,500000000.0
3.0,3.0,2,160,0,6,6125000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,165,980000000.0
3.0,3.0,3,107,107,5,585981308.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,667,627000000.0
2.0,2.0,2,89,0,4,54494382.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,125,485000000.0
3.0,1.0,0,49,49,2,332653061.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,163000000.0
2.0,2.0,1,64,0,5,6250000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,415,400000000.0
3.0,4.0,4,344,0,6,959302326.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,660,3300000000.0
2.0,2.0,0,48,48,2,279166667.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,332,134000000.0
2.0,2.0,2,73,0,4,438356164.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,85,320000000.0
3.0,2.0,0,83,0,3,301204819.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330,250000000.0
3.0,2.0,1,112,0,3,308035714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,345000000.0
2.0,2.0,2,66,0,4,598484848.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,125,395000000.0
2.0,3.0,2,104,128,6,846153846.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,162,880000000.0
2.0,2.0,0,67,67,4,580597015.0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,146,389000000.0
3.0,2.0,2,86,0,5,755813953.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,198,650000000.0
3.0,4.0,2,100,0,6,6150000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,646,615000000.0
3.0,2.0,0,61,58,3,409836066.0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,425,250000000.0
3.0,2.0,1,63,0,3,428571429.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,669,270000000.0
2.0,2.0,2,109,0,6,448623853.0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,162,489000000.0
1.0,2.0,1,72,72,6,833333333.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,153,600000000.0
3.0,3.0,1,69,0,4,427536232.0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,383,295000000.0
4.0,4.0,2,148,0,5,503378378.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,728,745000000.0
3.0,2.0,1,112,74,4,267857143.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,448,300000000.0
3.0,2.0,1,62,55,4,532258065.0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,301,330000000.0
3.0,2.0,0,75,75,3,4200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,315000000.0
3.0,3.0,2,110,110,5,427272727.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,522,470000000.0
2.0,3.0,2,120,120,6,17900000.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,345,2148000000.0
3.0,2.0,0,75,75,3,4000000.0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,750,300000000.0
3.0,2.0,1,79,79,4,53164557.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,146,420000000.0
3.0,3.0,2,121,121,6,867768595.0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,660,1050000000.0
3.0,2.0,1,65,65,3,507692308.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,439,330000000.0
3.0,5.0,3,198,198,6,757575758.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,162,1500000000.0
3.0,1.0,0,43,43,2,313953488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,135000000.0
3.0,2.0,1,97,95,4,453608247.0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,198,440000000.0
3.0,4.0,2,190,0,6,657894737.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,257,1250000000.0
3.0,1.0,0,49,49,2,285714286.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,733,140000000.0
2.0,1.0,0,49,46,4,479591837.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,198,235000000.0
2.0,2.0,2,105,105,6,57047619.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,645,599000000.0
3.0,2.0,0,66,66,3,325757576.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,215000000.0
4.0,6.0,5,218,194,5,1004587156.0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,474,2190000000.0
3.0,2.0,1,55,53,3,418181818.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,423,230000000.0
3.0,2.0,1,58,58,3,413793103.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,85,240000000.0
3.0,4.0,2,9941,9941,4,441605472.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,125,439000000.0
3.0,3.0,2,100,0,4,5500000.0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,225,550000000.0
3.0,2.0,1,8442,0,3,497512438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,420000000.0
3.0,3.0,2,161,161,6,683229814.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,426,1100000000.0
3.0,4.0,2,164,0,6,542682927.0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,165,890000000.0
2.0,2.0,1,96,96,5,572916667.0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,49,550000000.0
1.0,2.0,2,93,93,6,989247312.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,785,920000000.0
4.0,4.0,2,191,191,6,516753927.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,165,987000000.0
2.0,1.0,0,45,45,3,444444444.0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,124,200000000.0
3.0,3.0,2,97,97,4,458762887.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,445000000.0
3.0,2.0,1,70,70,6,628571429.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,155,440000000.0
2.0,2.0,1,54,54,3,572222222.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327,309000000.0
4.0,4.0,2,168,161,6,547619048.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,648,920000000.0
3.0,2.0,1,110,110,4,590909091.0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,558,650000000.0
2.0,2.0,1,52,52,4,538461538.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,125,280000000.0
3.0,2.0,0,60,49,2,266666667.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,739,160000000.0
3.0,3.0,1,70,70,4,728571429.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,178,510000000.0
3.0,3.0,3,126,126,6,674603175.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,105,850000000.0
2.0,1.0,0,37,37,5,675675676.0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,477,250000000.0
3.0,2.0,1,68,68,4,397058824.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,767,270000000.0
4.0,4.0,3,230,230,6,604347826.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,786,1390000000.0
4.0,5.0,0,411,222,3,206812652.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,574,850000000.0
2.0,1.0,1,44,0,5,681818182.0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,225,300000000.0
3.0,4.0,3,199,199,6,899497487.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,731,1790000000.0
4.0,3.0,3,262,262,6,709923664.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,49,1860000000.0
1.0,2.0,1,59,59,5,593220339.0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,522,350000000.0
1.0,1.0,1,47,47,5,606382979.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,285000000.0
3.0,3.0,2,160,160,3,3125000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,316,500000000.0
3.0,3.0,2,118,0,5,550847458.0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,448,650000000.0
3.0,3.0,2,104,98,4,615384615.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,533,640000000.0
5.0,5.0,2,287,222,5,452961672.0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,510,1300000000.0
4.0,4.0,2,168,161,6,547619048.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,648,920000000.0
3.0,3.0,3,126,126,6,674603175.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,105,850000000.0
3.0,2.0,1,76,76,5,714473684.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,198,543000000.0
3.0,2.0,2,48,48,4,508333333.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,542,244000000.0
4.0,4.0,3,230,230,6,604347826.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,786,1390000000.0
3.0,3.0,1,104,98,4,576923077.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,533,600000000.0
4.0,4.0,2,191,191,6,516753927.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,165,987000000.0
2.0,1.0,0,40,35,3,4250000.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,572,170000000.0
2.0,2.0,2,101,101,4,478217822.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,522,483000000.0
3.0,2.0,1,91,91,4,546153846.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,219,497000000.0
3.0,2.0,1,68,68,4,397058824.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,767,270000000.0
3.0,2.0,1,134,134,4,361940299.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,146,485000000.0
3.0,2.0,1,70,70,6,628571429.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,155,440000000.0
3.0,3.0,1,70,70,4,728571429.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,178,510000000.0
3.0,2.0,0,60,49,2,266666667.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,739,160000000.0
3.0,2.0,1,110,110,4,590909091.0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,558,650000000.0
1.0,1.0,0,35,35,4,565714286.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,731,198000000.0
3.0,2.0,2,100,87,4,5500000.0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,675,550000000.0
3.0,2.0,0,49,49,2,336734694.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,539,165000000.0
3.0,3.0,2,109,109,4,917431193.0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,580,1000000000.0
3.0,3.0,1,80,80,4,5250000.0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,534,420000000.0
3.0,3.0,2,104,104,4,461538462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,480000000.0
2.0,3.0,2,85,0,6,610588235.0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,459,519000000.0
2.0,2.0,0,54,51,2,305555556.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,439,165000000.0
2.0,1.0,0,41,0,3,414634146.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,439,170000000.0
3.0,4.0,2,104,104,4,422115385.0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,811,439000000.0
2.0,1.0,0,49,44,2,37755102.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,248,185000000.0
4.0,3.0,1,89,89,5,382022472.0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,229,340000000.0
2.0,2.0,1,94,60,5,493617021.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,225,464000000.0
2.0,1.0,0,38,38,3,381578947.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,707,145000000.0
2.0,2.0,1,64,0,4,5750000.0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,125,368000000.0
3.0,3.0,2,154,154,6,551948052.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,162,850000000.0
3.0,2.0,2,122,122,6,901639344.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,162,1100000000.0
3.0,4.0,2,170,110,6,5000000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,93,850000000.0
4.0,2.0,0,112,112,3,348214286.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,601,390000000.0
2.0,2.0,2,79,0,5,632911392.0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,429,500000000.0
4.0,5.0,2,21084,192,5,521722633.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,346,1100000000.0
3.0,3.0,2,212,212,6,896226415.0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,426,1900000000.0
4.0,3.0,1,80,78,4,6000000.0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,570,480000000.0
3.0,2.0,0,62,0,3,432258065.0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,561,268000000.0
4.0,5.0,3,22266,207,6,561394054.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,143,1250000000.0
2.0,3.0,2,93,93,6,827956989.0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,620,770000000.0
5.0,3.0,1,141,141,4,375886525.0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,524,530000000.0
3.0,4.0,3,222,0,6,576576577.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,143,1280000000.0
3.0,2.0,1,74,74,3,432432432.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,452,320000000.0
6.0,4.0,3,255,255,3,254901961.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,657,650000000.0
4.0,5.0,2,250,0,6,5600000.0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,235,1400000000.0
1.0,2.0,2,53,46,5,754716981.0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,482,400000000.0
4.0,3.0,1,75,75,4,466666667.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,125,350000000.0
3.0,2.0,2,90,90,4,488888889.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,533,440000000.0
2.0,2.0,2,109,109,6,448623853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,489000000.0
3.0,2.0,0,140,0,5,421428571.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,522,590000000.0
1.0,1.0,0,43,43,4,604651163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,260000000.0
4.0,4.0,3,215,215,6,460465116.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,645,990000000.0
2.0,2.0,2,103,97,5,495145631.0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,670,510000000.0
3.0,2.0,1,58,58,3,49137931.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,387,285000000.0
4.0,6.0,3,371,371,6,1078167116.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,426,4000000000.0
3.0,2.0,1,98,98,4,43877551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,430000000.0
1.0,1.0,1,46,46,5,97826087.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,250,450000000.0
3.0,3.0,2,139000,139000,5,485612.0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,646,675000000.0
3.0,3.0,2,110,110,4,768181818.0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,49,845000000.0
3.0,2.0,1,87,0,3,528735632.0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,603,460000000.0
3.0,3.0,4,344,344,6,959302326.0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,660,3300000000.0
3.0,2.0,1,61,54,4,48852459.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,447,298000000.0
2.0,2.0,2,80,80,5,8500000.0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,668,680000000.0
4.0,4.0,2,158,150,5,632911392.0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,634,1000000000.0
1.0,2.0,2,57,0,5,622807018.0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,446,355000000.0
4.0,4.0,3,140,140,6,370714286.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,646,519000000.0
3.0,2.0,1,70,70,3,457142857.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,765,320000000.0
3.0,5.0,3,220,187,5,577272727.0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,346,1270000000.0
1.0,1.0,0,3822,0,3,48403977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,185000000.0
3.0,4.0,2,160,160,6,5931250.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,25,949000000.0
